user,timestamp,hours,project,logged_time
Davos,2018-03-09 09:13:00,5.0,projects,05:00:00
Davos,2018-03-09 09:13:00,1.0,projects,01:00:00
Tywin,2018-03-09 00:00:00,6.0,projects,06:00:00
Jorah,2018-03-09 00:00:00,7.0,projects,07:00:00
Jaime,2018-03-09 00:00:00,6.0,projects,06:00:00
Gendry,2018-03-09 00:00:00,5.0,learning,05:00:00
Gendry,2018-03-09 00:00:00,3.0,projects,03:00:00
Samwell,2018-03-09 00:00:00,6.5,projects,06:30:00
Samwell,2018-03-09 00:00:00,1.5,projects,01:30:00
Davos,2018-03-08 15:28:00,6.0,projects,06:00:00
Davos,2018-03-08 15:28:00,0.5,bizdev,00:30:00
Robert,2018-03-08 14:13:00,0.25,projects,00:15:00
Robert,2018-03-08 14:13:00,0.5,projects,00:30:00
Robert,2018-03-08 14:13:00,1.0,bizdev,01:00:00
Robert,2018-03-08 14:13:00,1.0,bizdev,01:00:00
Robert,2018-03-08 14:13:00,1.0,bizdev,01:00:00
Robert,2018-03-08 14:13:00,0.5,bizdev,00:30:00
Theon,2018-03-08 11:14:00,6.0,projects,06:00:00
Theon,2018-03-08 11:14:00,2.0,projects,02:00:00
Gendry,2018-03-08 10:33:00,7.5,learning,07:30:00
Bronn,2018-03-08 10:06:00,2.0,projects,02:00:00
Bronn,2018-03-08 10:06:00,3.0,culture and management,03:00:00
Samwell,2018-03-08 08:22:00,5.0,projects,05:00:00
Jorah,2018-03-08 00:00:00,0.75,projects,00:45:00
Jorah,2018-03-08 00:00:00,4.0,projects,04:00:00
Jaime,2018-03-08 00:00:00,5.0,projects,05:00:00
Jaime,2018-03-08 00:00:00,2.0,projects,02:00:00
Shae,2018-03-08 00:00:00,5.0,projects,05:00:00
Tormund,2018-03-08 00:00:00,7.0,projects,07:00:00
Littlefinger,2018-03-08 00:00:00,6.5,ops and admin,06:30:00
Littlefinger,2018-03-08 00:00:00,0.25,recruitment,00:15:00
Littlefinger,2018-03-08 00:00:00,1.5,bizdev,01:30:00
Davos,2018-03-08 00:00:00,1.5,projects,01:30:00
Theon,2018-03-07 14:34:00,3.0,projects,03:00:00
Theon,2018-03-07 14:34:00,4.5,projects,04:30:00
Robert,2018-03-07 13:53:00,0.5,recruitment,00:30:00
Robert,2018-03-07 13:53:00,1.0,bizdev,01:00:00
Robert,2018-03-07 13:53:00,0.5,ops and admin,00:30:00
Robert,2018-03-07 13:53:00,1.0,bizdev,01:00:00
Robert,2018-03-07 13:53:00,5.0,ops and admin,05:00:00
Robert,2018-03-07 13:53:00,1.0,bizdev,01:00:00
Robert,2018-03-07 13:53:00,1.0,bizdev,01:00:00
Robert,2018-03-07 13:53:00,0.5,bizdev,00:30:00
Gendry,2018-03-07 11:31:00,0.5,bizdev,00:30:00
Gendry,2018-03-07 11:31:00,1.0,bizdev,01:00:00
Gendry,2018-03-07 11:31:00,0.5,ops and admin,00:30:00
Gendry,2018-03-07 11:31:00,5.0,learning,05:00:00
Jaime,2018-03-07 10:54:00,7.0,projects,07:00:00
Joffrey,2018-03-07 10:49:00,4.0,projects,04:00:00
Joffrey,2018-03-07 10:49:00,3.5,projects,03:30:00
Davos,2018-03-07 10:20:00,6.5,projects,06:30:00
Jorah,2018-03-07 10:20:00,1.5,projects,01:30:00
Jorah,2018-03-07 10:20:00,1.0,projects,01:00:00
Jorah,2018-03-07 10:20:00,1.0,projects,01:00:00
Jorah,2018-03-07 10:20:00,3.0,projects,03:00:00
Samwell,2018-03-07 06:13:00,4.0,projects,04:00:00
Bronn,2018-03-07 00:00:00,2.0,ops and admin,02:00:00
Bronn,2018-03-07 00:00:00,6.0,projects,06:00:00
Littlefinger,2018-03-07 00:00:00,3.0,ops and admin,03:00:00
Littlefinger,2018-03-07 00:00:00,2.0,bizdev,02:00:00
Shae,2018-03-07 00:00:00,6.0,projects,06:00:00
Littlefinger,2018-03-07 00:00:00,0.5,recruitment,00:30:00
Littlefinger,2018-03-06 14:21:00,0.5,bizdev,00:30:00
Littlefinger,2018-03-06 14:21:00,0.5,recruitment,00:30:00
Littlefinger,2018-03-06 14:21:00,7.5,ops and admin,07:30:00
Tormund,2018-03-06 12:43:00,6.5,projects,06:30:00
Robert,2018-03-06 12:00:00,1.5,events,01:30:00
Robert,2018-03-06 12:00:00,0.25,projects,00:15:00
Robert,2018-03-06 12:00:00,1.0,learning,01:00:00
Robert,2018-03-06 12:00:00,4.0,projects,04:00:00
Robert,2018-03-06 12:00:00,0.5,bizdev,00:30:00
Jorah,2018-03-06 10:51:00,4.0,projects,04:00:00
Jorah,2018-03-06 10:51:00,2.0,projects,02:00:00
Joffrey,2018-03-06 10:45:00,3.5,projects,03:30:00
Joffrey,2018-03-06 10:45:00,2.5,projects,02:30:00
Theon,2018-03-06 10:43:00,0.5,projects,00:30:00
Theon,2018-03-06 10:43:00,4.25,projects,04:15:00
Gendry,2018-03-06 10:23:00,0.5,events,00:30:00
Gendry,2018-03-06 10:23:00,1.5,projects,01:30:00
Gendry,2018-03-06 10:23:00,1.0,bizdev,01:00:00
Bronn,2018-03-06 10:01:00,2.0,projects,02:00:00
Bronn,2018-03-06 10:01:00,6.0,projects,06:00:00
Davos,2018-03-06 00:00:00,7.0,projects,07:00:00
Margaery,2018-03-06 00:00:00,10.0,projects,10:00:00
Samwell,2018-03-06 00:00:00,1.0,transit,01:00:00
Samwell,2018-03-06 00:00:00,4.0,projects,04:00:00
Samwell,2018-03-06 00:00:00,2.0,projects,02:00:00
Tywin,2018-03-06 00:00:00,5.0,projects,05:00:00
Shae,2018-03-06 00:00:00,7.0,projects,07:00:00
Jaime,2018-03-06 00:00:00,4.0,projects,04:00:00
Jaime,2018-03-06 00:00:00,1.5,projects,01:30:00
Tywin,2018-03-06 00:00:00,7.0,projects,07:00:00
Jorah,2018-03-05 16:31:00,4.0,projects,04:00:00
Jorah,2018-03-05 10:50:00,5.0,projects,05:00:00
Jorah,2018-03-05 10:50:00,2.0,ops and admin,02:00:00
Jaime,2018-03-05 10:24:00,1.5,projects,01:30:00
Jaime,2018-03-05 10:24:00,1.0,culture and management,01:00:00
Jaime,2018-03-05 10:24:00,1.0,ops and admin,01:00:00
Jaime,2018-03-05 10:24:00,2.0,projects,02:00:00
Jaime,2018-03-05 10:24:00,1.0,recruitment,01:00:00
Jaime,2018-03-05 10:24:00,0.25,projects,00:15:00
Davos,2018-03-05 10:15:00,1.0,projects,01:00:00
Davos,2018-03-05 10:15:00,5.0,projects,05:00:00
Davos,2018-03-05 10:15:00,1.5,ops and admin,01:30:00
Robert,2018-03-05 09:55:00,1.0,bizdev,01:00:00
Robert,2018-03-05 09:55:00,4.0,bizdev,04:00:00
Robert,2018-03-05 09:55:00,0.5,bizdev,00:30:00
Robert,2018-03-05 09:55:00,1.0,projects,01:00:00
Robert,2018-03-05 09:55:00,1.0,ops and admin,01:00:00
Theon,2018-03-05 09:54:00,3.0,projects,03:00:00
Theon,2018-03-05 09:54:00,1.5,projects,01:30:00
Theon,2018-03-05 09:54:00,2.0,ops and admin,02:00:00
Hound,2018-03-05 09:53:00,3.0,ops and admin,03:00:00
Hound,2018-03-05 09:53:00,3.0,onboarding,03:00:00
Hound,2018-03-05 09:53:00,1.0,workshops,01:00:00
Bronn,2018-03-05 09:03:00,2.0,projects,02:00:00
Bronn,2018-03-05 09:03:00,2.0,ops and admin,02:00:00
Littlefinger,2018-03-05 00:00:00,0.5,projects,00:30:00
Shae,2018-03-05 00:00:00,7.0,projects,07:00:00
Samwell,2018-03-05 00:00:00,6.0,projects,06:00:00
Margaery,2018-03-05 00:00:00,8.0,projects,08:00:00
Margaery,2018-03-05 00:00:00,14.0,projects,14:00:00
Margaery,2018-03-05 00:00:00,6.0,projects,06:00:00
Margaery,2018-03-05 00:00:00,7.0,projects,07:00:00
Littlefinger,2018-03-05 00:00:00,7.5,ops and admin,07:30:00
Tormund,2018-03-05 00:00:00,7.5,projects,07:30:00
Shae,2018-03-04 00:00:00,3.0,projects,03:00:00
Theon,2018-03-03 00:00:00,2.0,projects,02:00:00
Bronn,2018-03-02 12:09:00,3.0,projects,03:00:00
Bronn,2018-03-02 12:09:00,2.0,website,02:00:00
Bronn,2018-03-02 12:09:00,0.5,projects,00:30:00
Samwell,2018-03-02 10:32:00,4.0,projects,04:00:00
Samwell,2018-03-02 10:32:00,3.0,projects,03:00:00
Theon,2018-03-02 10:01:00,3.0,projects,03:00:00
Theon,2018-03-02 10:01:00,4.0,projects,04:00:00
Davos,2018-03-02 09:38:00,6.0,projects,06:00:00
Jaime,2018-03-02 00:00:00,6.0,projects,06:00:00
Jorah,2018-03-02 00:00:00,3.0,projects,03:00:00
Shae,2018-03-02 00:00:00,2.0,recruitment,02:00:00
Jaime,2018-03-02 00:00:00,2.0,recruitment,02:00:00
Tormund,2018-03-02 00:00:00,7.0,projects,07:00:00
Shae,2018-03-02 00:00:00,5.0,projects,05:00:00
Tywin,2018-03-02 00:00:00,6.0,projects,06:00:00
Tywin,2018-03-02 00:00:00,2.0,projects,02:00:00
Tywin,2018-03-02 00:00:00,2.0,workshops,02:00:00
Jorah,2018-03-01 15:16:00,1.5,projects,01:30:00
Jorah,2018-03-01 15:16:00,2.0,projects,02:00:00
Jorah,2018-03-01 15:16:00,4.0,projects,04:00:00
Jorah,2018-03-01 15:16:00,0.5,bizdev,00:30:00
Jorah,2018-03-01 15:16:00,2.0,projects,02:00:00
Robert,2018-03-01 12:48:00,8.0,miscellaneous,08:00:00
Theon,2018-03-01 11:14:00,4.0,projects,04:00:00
Theon,2018-03-01 11:14:00,1.0,projects,01:00:00
Bronn,2018-03-01 10:15:00,6.0,ops and admin,06:00:00
Bronn,2018-03-01 10:15:00,0.5,projects,00:30:00
Littlefinger,2018-03-01 10:12:00,1.5,workshops,01:30:00
Littlefinger,2018-03-01 10:12:00,3.5,ops and admin,03:30:00
Littlefinger,2018-03-01 10:12:00,1.0,projects,01:00:00
Littlefinger,2018-03-01 10:12:00,0.5,projects,00:30:00
Davos,2018-03-01 09:31:00,0.25,projects,00:15:00
Davos,2018-03-01 09:31:00,1.0,projects,01:00:00
Davos,2018-03-01 09:31:00,0.5,projects,00:30:00
Davos,2018-03-01 09:31:00,0.25,projects,00:15:00
Davos,2018-03-01 09:31:00,5.0,projects,05:00:00
Tormund,2018-03-01 09:23:00,6.5,projects,06:30:00
Jaime,2018-03-01 08:54:00,7.5,projects,07:30:00
Samwell,2018-03-01 08:10:00,5.0,projects,05:00:00
Shae,2018-03-01 00:00:00,3.0,projects,03:00:00
Robert,2018-02-28 12:13:00,11.0,events,11:00:00
Shae,2018-02-28 11:42:00,11.0,projects,11:00:00
Jorah,2018-02-28 11:06:00,11.0,events,11:00:00
Theon,2018-02-28 10:44:00,10.0,workshops,10:00:00
Tormund,2018-02-28 10:11:00,6.5,projects,06:30:00
Littlefinger,2018-02-28 00:00:00,1.0,ops and admin,01:00:00
Samwell,2018-02-28 00:00:00,3.5,projects,03:30:00
Samwell,2018-02-28 00:00:00,2.0,projects,02:00:00
Littlefinger,2018-02-28 00:00:00,10.0,workshops,10:00:00
Bronn,2018-02-28 00:00:00,1.0,projects,01:00:00
Jaime,2018-02-28 00:00:00,3.5,events,03:30:00
Jaime,2018-02-28 00:00:00,6.0,projects,06:00:00
Bronn,2018-02-28 00:00:00,5.0,ops and admin,05:00:00
Shae,2018-02-27 00:00:00,6.0,projects,06:00:00
Jaime,2018-02-27 00:00:00,6.5,projects,06:30:00
Jaime,2018-02-27 00:00:00,1.5,workshops,01:30:00
Bronn,2018-02-27 00:00:00,6.0,projects,06:00:00
Davos,2018-02-27 00:00:00,9.0,workshops,09:00:00
Tormund,2018-02-27 00:00:00,6.5,projects,06:30:00
Theon,2018-02-27 00:00:00,11.0,workshops,11:00:00
Littlefinger,2018-02-27 00:00:00,0.5,events,00:30:00
Davos,2018-02-27 00:00:00,9.0,workshops,09:00:00
Jorah,2018-02-27 00:00:00,8.0,events,08:00:00
Jorah,2018-02-27 00:00:00,3.0,workshops,03:00:00
Littlefinger,2018-02-27 00:00:00,11.0,workshops,11:00:00
Bronn,2018-02-26 15:59:00,0.5,ops and admin,00:30:00
Bronn,2018-02-26 15:59:00,7.0,projects,07:00:00
Shae,2018-02-26 14:21:00,5.5,projects,05:30:00
Shae,2018-02-26 14:21:00,1.5,recruitment,01:30:00
Theon,2018-02-26 14:05:00,3.0,projects,03:00:00
Theon,2018-02-26 14:05:00,1.0,ops and admin,01:00:00
Theon,2018-02-26 14:05:00,5.0,workshops,05:00:00
Robert,2018-02-26 13:01:00,3.0,projects,03:00:00
Robert,2018-02-26 13:01:00,1.0,ops and admin,01:00:00
Robert,2018-02-26 13:01:00,1.5,bizdev,01:30:00
Robert,2018-02-26 13:01:00,2.0,events,02:00:00
Littlefinger,2018-02-26 00:00:00,1.0,culture and management,01:00:00
Littlefinger,2018-02-26 00:00:00,10.0,workshops,10:00:00
Tormund,2018-02-26 00:00:00,5.5,projects,05:30:00
Davos,2018-02-26 00:00:00,1.0,ops and admin,01:00:00
Davos,2018-02-26 00:00:00,8.0,workshops,08:00:00
Davos,2018-02-26 00:00:00,2.0,workshops,02:00:00
Jorah,2018-02-26 00:00:00,1.0,workshops,01:00:00
Jorah,2018-02-26 00:00:00,1.0,ops and admin,01:00:00
Jorah,2018-02-26 00:00:00,8.0,events,08:00:00
Ned,2018-02-26 00:00:00,0.75,projects,00:45:00
Ned,2018-02-26 00:00:00,0.5,projects,00:30:00
Ned,2018-02-26 00:00:00,2.0,projects,02:00:00
Tormund,2018-02-26 00:00:00,0.5,ops and admin,00:30:00
Jaime,2018-02-26 00:00:00,0.5,ops and admin,00:30:00
Jaime,2018-02-26 00:00:00,6.0,projects,06:00:00
Littlefinger,2018-02-26 00:00:00,3.0,ops and admin,03:00:00
Jaime,2018-02-26 00:00:00,1.0,transit,01:00:00
Jaime,2018-02-26 00:00:00,0.5,projects,00:30:00
Tywin,2018-02-26 00:00:00,1.0,ops and admin,01:00:00
Tywin,2018-02-26 00:00:00,2.0,projects,02:00:00
Tywin,2018-02-26 00:00:00,8.0,workshops,08:00:00
Tywin,2018-02-26 00:00:00,11.0,workshops,11:00:00
Tywin,2018-02-26 00:00:00,9.0,workshops,09:00:00
Theon,2018-02-25 00:00:00,8.0,workshops,08:00:00
Tywin,2018-02-24 00:00:00,5.0,workshops,05:00:00
Tywin,2018-02-24 00:00:00,2.0,projects,02:00:00
Tywin,2018-02-24 00:00:00,3.5,projects,03:30:00
Jorah,2018-02-23 18:13:00,2.5,projects,02:30:00
Theon,2018-02-23 12:26:00,6.5,projects,06:30:00
Theon,2018-02-23 12:26:00,0.5,workshops,00:30:00
Bronn,2018-02-23 12:06:00,3.0,ops and admin,03:00:00
Bronn,2018-02-23 12:06:00,0.5,projects,00:30:00
Bronn,2018-02-23 12:06:00,3.0,projects,03:00:00
Tormund,2018-02-23 12:02:00,6.0,projects,06:00:00
Littlefinger,2018-02-23 11:41:00,2.5,culture and management,02:30:00
Littlefinger,2018-02-23 11:41:00,3.0,ops and admin,03:00:00
Littlefinger,2018-02-23 11:41:00,1.5,workshops,01:30:00
Littlefinger,2018-02-23 11:41:00,0.25,recruitment,00:15:00
Jorah,2018-02-23 08:37:00,1.0,projects,01:00:00
Jorah,2018-02-23 08:37:00,5.5,projects,05:30:00
Robert,2018-02-23 00:00:00,2.0,bizdev,02:00:00
Robert,2018-02-23 00:00:00,0.5,projects,00:30:00
Robert,2018-02-23 00:00:00,1.0,bizdev,01:00:00
Robert,2018-02-23 00:00:00,2.5,bizdev,02:30:00
Robert,2018-02-23 00:00:00,2.0,ops and admin,02:00:00
Robert,2018-02-23 00:00:00,3.0,projects,03:00:00
Robert,2018-02-23 00:00:00,1.0,events,01:00:00
Jaime,2018-02-23 00:00:00,2.0,projects,02:00:00
Jaime,2018-02-23 00:00:00,0.5,transit,00:30:00
Jaime,2018-02-23 00:00:00,2.0,projects,02:00:00
Theon,2018-02-22 14:22:00,5.5,projects,05:30:00
Theon,2018-02-22 14:22:00,1.5,workshops,01:30:00
Littlefinger,2018-02-22 11:53:00,1.0,ops and admin,01:00:00
Littlefinger,2018-02-22 11:53:00,7.0,workshops,07:00:00
Littlefinger,2018-02-22 11:53:00,1.0,recruitment,01:00:00
Bronn,2018-02-22 10:29:00,5.5,projects,05:30:00
Bronn,2018-02-22 10:29:00,1.0,projects,01:00:00
Bronn,2018-02-22 10:29:00,0.5,ops and admin,00:30:00
Tormund,2018-02-22 00:00:00,1.5,projects,01:30:00
Tormund,2018-02-22 00:00:00,6.0,projects,06:00:00
Jaime,2018-02-22 00:00:00,7.0,projects,07:00:00
Shae,2018-02-21 14:20:00,6.0,projects,06:00:00
Shae,2018-02-21 14:20:00,3.0,projects,03:00:00
Jorah,2018-02-21 13:52:00,8.0,projects,08:00:00
Theon,2018-02-21 13:31:00,8.0,projects,08:00:00
Robert,2018-02-21 13:25:00,1.0,learning,01:00:00
Robert,2018-02-21 13:25:00,1.0,ops and admin,01:00:00
Robert,2018-02-21 13:25:00,2.0,bizdev,02:00:00
Robert,2018-02-21 13:25:00,0.5,projects,00:30:00
Robert,2018-02-21 13:25:00,1.0,projects,01:00:00
Robert,2018-02-21 13:25:00,0.5,bizdev,00:30:00
Robert,2018-02-21 13:25:00,0.25,ops and admin,00:15:00
Bronn,2018-02-21 12:04:00,3.0,ops and admin,03:00:00
Bronn,2018-02-21 12:04:00,2.0,projects,02:00:00
Bronn,2018-02-21 12:04:00,1.0,learning,01:00:00
Littlefinger,2018-02-21 10:19:00,4.5,ops and admin,04:30:00
Littlefinger,2018-02-21 10:19:00,0.75,workshops,00:45:00
Littlefinger,2018-02-21 10:19:00,2.25,recruitment,02:15:00
Littlefinger,2018-02-21 10:19:00,1.0,projects,01:00:00
Davos,2018-02-21 00:00:00,2.0,ops and admin,02:00:00
Tywin,2018-02-21 00:00:00,2.0,projects,02:00:00
Tywin,2018-02-21 00:00:00,2.5,workshops,02:30:00
Tywin,2018-02-21 00:00:00,0.5,projects,00:30:00
Tywin,2018-02-21 00:00:00,6.5,projects,06:30:00
Tywin,2018-02-21 00:00:00,3.0,workshops,03:00:00
Tywin,2018-02-21 00:00:00,1.0,projects,01:00:00
Tywin,2018-02-21 00:00:00,0.5,engineering,00:30:00
Tormund,2018-02-21 00:00:00,5.0,projects,05:00:00
Tormund,2018-02-21 00:00:00,1.5,projects,01:30:00
Tywin,2018-02-21 00:00:00,4.0,projects,04:00:00
Tywin,2018-02-21 00:00:00,2.0,workshops,02:00:00
Davos,2018-02-21 00:00:00,2.5,projects,02:30:00
Davos,2018-02-21 00:00:00,1.0,workshops,01:00:00
Davos,2018-02-21 00:00:00,1.0,events,01:00:00
Davos,2018-02-21 00:00:00,1.0,projects,01:00:00
Ned,2018-02-20 18:04:00,2.0,transit,02:00:00
Ned,2018-02-20 18:04:00,0.5,ops and admin,00:30:00
Ned,2018-02-20 18:04:00,1.0,projects,01:00:00
Ned,2018-02-20 18:04:00,1.5,projects,01:30:00
Ned,2018-02-20 18:04:00,1.0,projects,01:00:00
Ned,2018-02-20 18:04:00,3.0,projects,03:00:00
Ned,2018-02-20 18:04:00,0.5,culture and management,00:30:00
Shae,2018-02-20 15:07:00,2.0,projects,02:00:00
Shae,2018-02-20 15:07:00,2.0,projects,02:00:00
Shae,2018-02-20 15:07:00,1.0,projects,01:00:00
Shae,2018-02-20 15:07:00,1.0,projects,01:00:00
Shae,2018-02-20 15:07:00,1.0,projects,01:00:00
Robert,2018-02-20 13:41:00,0.25,events,00:15:00
Robert,2018-02-20 13:41:00,2.0,projects,02:00:00
Robert,2018-02-20 13:41:00,1.0,ops and admin,01:00:00
Robert,2018-02-20 13:41:00,1.0,bizdev,01:00:00
Robert,2018-02-20 13:41:00,0.5,bizdev,00:30:00
Tywin,2018-02-20 13:08:00,8.0,projects,08:00:00
Littlefinger,2018-02-20 11:50:00,3.5,ops and admin,03:30:00
Littlefinger,2018-02-20 11:50:00,1.0,recruitment,01:00:00
Littlefinger,2018-02-20 11:50:00,0.25,culture and management,00:15:00
Littlefinger,2018-02-20 11:50:00,0.75,bizdev,00:45:00
Littlefinger,2018-02-20 11:50:00,2.0,workshops,02:00:00
Littlefinger,2018-02-20 11:50:00,1.0,projects,01:00:00
Jorah,2018-02-20 11:37:00,2.0,projects,02:00:00
Jorah,2018-02-20 11:37:00,2.0,recruitment,02:00:00
Jorah,2018-02-20 11:37:00,4.5,projects,04:30:00
Theon,2018-02-20 11:16:00,0.25,projects,00:15:00
Theon,2018-02-20 11:16:00,1.5,learning,01:30:00
Theon,2018-02-20 11:16:00,4.0,projects,04:00:00
Bronn,2018-02-20 11:09:00,7.0,ops and admin,07:00:00
Davos,2018-02-20 10:34:00,1.0,learning,01:00:00
Davos,2018-02-20 10:34:00,0.25,projects,00:15:00
Davos,2018-02-20 10:34:00,1.5,events,01:30:00
Davos,2018-02-20 10:34:00,5.0,projects,05:00:00
Davos,2018-02-20 10:34:00,0.25,events,00:15:00
Gendry,2018-02-20 10:14:00,0.5,bizdev,00:30:00
Gendry,2018-02-20 10:14:00,0.75,bizdev,00:45:00
Gendry,2018-02-20 10:14:00,4.0,ops and admin,04:00:00
Gendry,2018-02-20 10:14:00,1.5,learning,01:30:00
Gendry,2018-02-20 10:14:00,0.25,bizdev,00:15:00
Tormund,2018-02-20 00:00:00,2.5,projects,02:30:00
Tormund,2018-02-20 00:00:00,0.5,learning,00:30:00
Jorah,2018-02-20 00:00:00,1.5,projects,01:30:00
Tormund,2018-02-20 00:00:00,2.5,projects,02:30:00
Tormund,2018-02-20 00:00:00,1.0,projects,01:00:00
Jaime,2018-02-19 15:13:00,1.0,projects,01:00:00
Jaime,2018-02-19 15:13:00,2.0,culture and management,02:00:00
Jaime,2018-02-19 15:13:00,3.0,learning,03:00:00
Jaime,2018-02-19 15:13:00,1.0,ops and admin,01:00:00
Jaime,2018-02-19 15:13:00,0.5,projects,00:30:00
Jorah,2018-02-19 15:06:00,1.5,projects,01:30:00
Jorah,2018-02-19 15:06:00,1.5,ops and admin,01:30:00
Jorah,2018-02-19 15:06:00,1.0,ops and admin,01:00:00
Jorah,2018-02-19 15:06:00,4.0,projects,04:00:00
Tywin,2018-02-19 14:49:00,1.0,ops and admin,01:00:00
Tywin,2018-02-19 14:49:00,2.0,workshops,02:00:00
Tywin,2018-02-19 14:49:00,5.0,projects,05:00:00
Tywin,2018-02-19 14:49:00,0.25,events,00:15:00
Robert,2018-02-19 13:21:00,1.75,ops and admin,01:45:00
Robert,2018-02-19 13:21:00,3.0,projects,03:00:00
Robert,2018-02-19 13:21:00,1.5,projects,01:30:00
Robert,2018-02-19 13:21:00,0.25,events,00:15:00
Robert,2018-02-19 13:21:00,1.0,events,01:00:00
Ned,2018-02-19 12:44:00,1.75,ops and admin,01:45:00
Ned,2018-02-19 12:44:00,3.0,projects,03:00:00
Ned,2018-02-19 12:44:00,0.5,culture and management,00:30:00
Ned,2018-02-19 12:44:00,0.5,projects,00:30:00
Ned,2018-02-19 12:44:00,0.5,bizdev,00:30:00
Ned,2018-02-19 12:44:00,0.5,recruitment,00:30:00
Ned,2018-02-19 12:44:00,0.5,machine learning,00:30:00
Theon,2018-02-19 12:10:00,6.0,projects,06:00:00
Theon,2018-02-19 12:10:00,2.0,ops and admin,02:00:00
Shae,2018-02-19 11:43:00,2.0,projects,02:00:00
Shae,2018-02-19 11:43:00,1.0,projects,01:00:00
Shae,2018-02-19 11:43:00,1.0,ops and admin,01:00:00
Shae,2018-02-19 11:43:00,2.0,projects,02:00:00
Gendry,2018-02-19 11:33:00,1.0,bizdev,01:00:00
Gendry,2018-02-19 11:33:00,1.5,bizdev,01:30:00
Gendry,2018-02-19 11:33:00,1.5,ops and admin,01:30:00
Gendry,2018-02-19 11:33:00,0.5,ops and admin,00:30:00
Gendry,2018-02-19 11:33:00,0.25,events,00:15:00
Gendry,2018-02-19 11:33:00,2.5,events,02:30:00
Littlefinger,2018-02-19 11:18:00,1.5,projects,01:30:00
Littlefinger,2018-02-19 11:18:00,3.0,ops and admin,03:00:00
Littlefinger,2018-02-19 11:18:00,0.75,recruitment,00:45:00
Littlefinger,2018-02-19 11:18:00,2.0,workshops,02:00:00
Bronn,2018-02-19 10:57:00,5.0,projects,05:00:00
Bronn,2018-02-19 10:57:00,0.5,ops and admin,00:30:00
Davos,2018-02-19 10:31:00,1.0,workshops,01:00:00
Davos,2018-02-19 10:31:00,1.0,ops and admin,01:00:00
Davos,2018-02-19 10:31:00,5.5,projects,05:30:00
Ned,2018-02-19 03:41:00,3.0,projects,03:00:00
Ned,2018-02-19 03:41:00,1.0,recruitment,01:00:00
Ned,2018-02-19 03:41:00,1.5,ops and admin,01:30:00
Tormund,2018-02-19 00:00:00,1.0,projects,01:00:00
Tormund,2018-02-19 00:00:00,0.5,projects,00:30:00
Tormund,2018-02-19 00:00:00,1.0,ops and admin,01:00:00
Tormund,2018-02-19 00:00:00,3.0,learning,03:00:00
Tormund,2018-02-19 00:00:00,1.0,projects,01:00:00
Tywin,2018-02-18 15:32:00,1.5,workshops,01:30:00
Tywin,2018-02-18 15:32:00,1.5,events,01:30:00
Jorah,2018-02-17 00:00:00,3.0,projects,03:00:00
Ned,2018-02-16 15:39:00,1.0,recruitment,01:00:00
Ned,2018-02-16 11:29:00,2.0,culture and management,02:00:00
Ned,2018-02-16 11:29:00,0.5,projects,00:30:00
Ned,2018-02-16 11:29:00,0.5,projects,00:30:00
Ned,2018-02-16 11:29:00,2.0,recruitment,02:00:00
Ned,2018-02-16 11:29:00,0.5,ops and admin,00:30:00
Ned,2018-02-16 11:29:00,1.0,projects,01:00:00
Jorah,2018-02-16 10:59:00,4.5,projects,04:30:00
Davos,2018-02-16 10:16:00,1.0,data storytelling,01:00:00
Davos,2018-02-16 10:16:00,6.0,projects,06:00:00
Gendry,2018-02-16 09:46:00,2.0,learning,02:00:00
Gendry,2018-02-16 09:46:00,0.5,bizdev,00:30:00
Gendry,2018-02-16 09:46:00,1.5,ops and admin,01:30:00
Gendry,2018-02-16 09:46:00,1.0,bizdev,01:00:00
Gendry,2018-02-16 09:46:00,1.5,ops and admin,01:30:00
Robert,2018-02-15 14:05:00,0.5,projects,00:30:00
Robert,2018-02-15 14:05:00,4.0,projects,04:00:00
Robert,2018-02-15 14:05:00,0.5,projects,00:30:00
Robert,2018-02-15 14:05:00,1.5,events,01:30:00
Tormund,2018-02-15 11:16:00,2.0,learning,02:00:00
Tormund,2018-02-15 11:16:00,3.0,learning,03:00:00
Tormund,2018-02-15 11:16:00,1.0,projects,01:00:00
Ned,2018-02-15 10:11:00,3.0,recruitment,03:00:00
Ned,2018-02-15 10:11:00,4.0,projects,04:00:00
Ned,2018-02-15 10:11:00,1.0,ops and admin,01:00:00
Samwell,2018-02-15 10:08:00,1.0,recruitment,01:00:00
Samwell,2018-02-15 10:08:00,6.0,projects,06:00:00
Jorah,2018-02-15 09:59:00,7.0,projects,07:00:00
Davos,2018-02-15 09:56:00,0.25,projects,00:15:00
Davos,2018-02-15 09:56:00,6.0,projects,06:00:00
Theon,2018-02-15 09:42:00,6.0,projects,06:00:00
Gendry,2018-02-15 09:36:00,4.5,events,04:30:00
Gendry,2018-02-15 09:36:00,0.75,bizdev,00:45:00
Gendry,2018-02-15 09:36:00,1.75,bizdev,01:45:00
Bronn,2018-02-15 00:00:00,6.0,projects,06:00:00
Tywin,2018-02-15 00:00:00,3.0,projects,03:00:00
Tywin,2018-02-15 00:00:00,2.0,projects,02:00:00
Jaime,2018-02-15 00:00:00,2.0,projects,02:00:00
Tywin,2018-02-15 00:00:00,3.0,workshops,03:00:00
Jaime,2018-02-15 00:00:00,2.0,learning,02:00:00
